account_id,district_id,frequency
2042,31,MONTHLY ISSUANCE
4358,5,MONTHLY ISSUANCE
3565,30,MONTHLY ISSUANCE
796,1,MONTHLY ISSUANCE
2381,1,MONTHLY ISSUANCE
1430,26,MONTHLY ISSUANCE
2085,25,MONTHLY ISSUANCE
3059,1,MONTHLY ISSUANCE
3959,1,WEEKLY ISSUANCE
1068,52,MONTHLY ISSUANCE
10915,25,WEEKLY ISSUANCE
729,14,MONTHLY ISSUANCE
1141,28,MONTHLY ISSUANCE
1264,1,MONTHLY ISSUANCE
351,50,MONTHLY ISSUANCE
424,12,MONTHLY ISSUANCE
1037,1,MONTHLY ISSUANCE
2656,1,MONTHLY ISSUANCE
5445,72,MONTHLY ISSUANCE
3188,24,MONTHLY ISSUANCE
3236,52,MONTHLY ISSUANCE
2766,31,MONTHLY ISSUANCE
1447,65,MONTHLY ISSUANCE
3331,16,MONTHLY ISSUANCE
4268,77,MONTHLY ISSUANCE
1524,6,MONTHLY ISSUANCE
4746,54,MONTHLY ISSUANCE
3337,58,ISSUANCE AFTER TRANSACTION
323,52,MONTHLY ISSUANCE
2016,1,MONTHLY ISSUANCE
226,70,MONTHLY ISSUANCE
5180,54,MONTHLY ISSUANCE
1619,38,MONTHLY ISSUANCE
2661,1,MONTHLY ISSUANCE
1818,54,MONTHLY ISSUANCE
2937,1,MONTHLY ISSUANCE
2194,54,MONTHLY ISSUANCE
1336,5,MONTHLY ISSUANCE
2325,55,MONTHLY ISSUANCE
292,49,MONTHLY ISSUANCE
2797,74,MONTHLY ISSUANCE
1736,74,MONTHLY ISSUANCE
2405,64,MONTHLY ISSUANCE
2415,16,MONTHLY ISSUANCE
3851,1,MONTHLY ISSUANCE
2782,1,MONTHLY ISSUANCE
195,70,MONTHLY ISSUANCE
2380,46,MONTHLY ISSUANCE
1928,70,MONTHLY ISSUANCE
3242,28,MONTHLY ISSUANCE
3541,70,MONTHLY ISSUANCE
3652,36,MONTHLY ISSUANCE
2024,20,MONTHLY ISSUANCE
919,62,MONTHLY ISSUANCE
1096,34,MONTHLY ISSUANCE
1215,65,MONTHLY ISSUANCE
6306,64,MONTHLY ISSUANCE
2089,29,WEEKLY ISSUANCE
850,25,MONTHLY ISSUANCE
1668,62,MONTHLY ISSUANCE
2224,46,ISSUANCE AFTER TRANSACTION
3574,72,MONTHLY ISSUANCE
6061,1,MONTHLY ISSUANCE
2270,14,MONTHLY ISSUANCE
214,22,MONTHLY ISSUANCE
3031,51,MONTHLY ISSUANCE
1746,1,MONTHLY ISSUANCE
64,64,MONTHLY ISSUANCE
3842,1,MONTHLY ISSUANCE
3971,75,MONTHLY ISSUANCE
405,55,MONTHLY ISSUANCE
600,46,MONTHLY ISSUANCE
1740,57,MONTHLY ISSUANCE
2672,59,MONTHLY ISSUANCE
114,60,MONTHLY ISSUANCE
2760,10,MONTHLY ISSUANCE
2597,31,MONTHLY ISSUANCE
2908,61,MONTHLY ISSUANCE
191,41,MONTHLY ISSUANCE
2354,7,MONTHLY ISSUANCE
3782,9,WEEKLY ISSUANCE
3328,1,MONTHLY ISSUANCE
3083,66,MONTHLY ISSUANCE
1199,50,MONTHLY ISSUANCE
10652,1,MONTHLY ISSUANCE
2690,66,MONTHLY ISSUANCE
2495,70,MONTHLY ISSUANCE
8505,70,MONTHLY ISSUANCE
304,4,MONTHLY ISSUANCE
8926,1,MONTHLY ISSUANCE
578,28,WEEKLY ISSUANCE
1363,11,MONTHLY ISSUANCE
1165,44,MONTHLY ISSUANCE
85,68,MONTHLY ISSUANCE
749,38,MONTHLY ISSUANCE
8026,36,MONTHLY ISSUANCE
3332,17,MONTHLY ISSUANCE
3739,1,MONTHLY ISSUANCE
1907,1,MONTHLY ISSUANCE
1976,26,MONTHLY ISSUANCE
3658,24,MONTHLY ISSUANCE
3581,66,MONTHLY ISSUANCE
1466,69,WEEKLY ISSUANCE
3176,26,MONTHLY ISSUANCE
1459,12,MONTHLY ISSUANCE
1321,60,MONTHLY ISSUANCE
2966,33,MONTHLY ISSUANCE
157,11,MONTHLY ISSUANCE
2158,38,MONTHLY ISSUANCE
2843,30,MONTHLY ISSUANCE
3266,14,MONTHLY ISSUANCE
2048,76,MONTHLY ISSUANCE
442,54,MONTHLY ISSUANCE
3885,51,MONTHLY ISSUANCE
1863,62,MONTHLY ISSUANCE
9167,56,MONTHLY ISSUANCE
2874,32,MONTHLY ISSUANCE
3695,30,MONTHLY ISSUANCE
10068,1,MONTHLY ISSUANCE
2725,52,MONTHLY ISSUANCE
2899,40,MONTHLY ISSUANCE
144,10,WEEKLY ISSUANCE
1933,35,MONTHLY ISSUANCE
1034,73,MONTHLY ISSUANCE
49,1,MONTHLY ISSUANCE
1594,15,MONTHLY ISSUANCE
1138,41,MONTHLY ISSUANCE
3544,33,MONTHLY ISSUANCE
1636,53,MONTHLY ISSUANCE
10812,16,MONTHLY ISSUANCE
2165,51,MONTHLY ISSUANCE
3460,16,MONTHLY ISSUANCE
4208,1,MONTHLY ISSUANCE
2954,1,MONTHLY ISSUANCE
843,6,MONTHLY ISSUANCE
2901,1,MONTHLY ISSUANCE
1734,37,MONTHLY ISSUANCE
2466,39,MONTHLY ISSUANCE
476,69,MONTHLY ISSUANCE
1407,19,ISSUANCE AFTER TRANSACTION
1598,15,MONTHLY ISSUANCE
2166,71,MONTHLY ISSUANCE
1259,72,MONTHLY ISSUANCE
927,69,MONTHLY ISSUANCE
2575,72,MONTHLY ISSUANCE
4467,17,WEEKLY ISSUANCE
1253,5,MONTHLY ISSUANCE
1281,8,MONTHLY ISSUANCE
1915,2,MONTHLY ISSUANCE
3716,1,MONTHLY ISSUANCE
1560,62,MONTHLY ISSUANCE
4725,73,MONTHLY ISSUANCE
1665,73,MONTHLY ISSUANCE
12,21,MONTHLY ISSUANCE
3398,43,MONTHLY ISSUANCE
4475,72,MONTHLY ISSUANCE
2586,57,MONTHLY ISSUANCE
189,76,MONTHLY ISSUANCE
3077,64,MONTHLY ISSUANCE
3634,21,MONTHLY ISSUANCE
3897,13,MONTHLY ISSUANCE
2055,37,MONTHLY ISSUANCE
3012,49,MONTHLY ISSUANCE
1035,73,MONTHLY ISSUANCE
1687,23,MONTHLY ISSUANCE
407,72,WEEKLY ISSUANCE
2744,70,WEEKLY ISSUANCE
3194,11,MONTHLY ISSUANCE
109,53,MONTHLY ISSUANCE
1198,70,MONTHLY ISSUANCE
3830,56,MONTHLY ISSUANCE
3692,70,MONTHLY ISSUANCE
3217,75,ISSUANCE AFTER TRANSACTION
453,75,MONTHLY ISSUANCE
2539,24,MONTHLY ISSUANCE
794,63,MONTHLY ISSUANCE
636,75,MONTHLY ISSUANCE
309,14,MONTHLY ISSUANCE
873,73,MONTHLY ISSUANCE
589,1,MONTHLY ISSUANCE
9484,5,MONTHLY ISSUANCE
3052,44,MONTHLY ISSUANCE
10134,22,MONTHLY ISSUANCE
3846,61,MONTHLY ISSUANCE
912,65,MONTHLY ISSUANCE
2080,74,MONTHLY ISSUANCE
2857,19,MONTHLY ISSUANCE
647,1,MONTHLY ISSUANCE
2952,65,MONTHLY ISSUANCE
240,72,MONTHLY ISSUANCE
1693,1,ISSUANCE AFTER TRANSACTION
2612,1,MONTHLY ISSUANCE
3104,1,MONTHLY ISSUANCE
1488,25,MONTHLY ISSUANCE
2451,54,MONTHLY ISSUANCE
10257,27,MONTHLY ISSUANCE
1024,19,MONTHLY ISSUANCE
2173,64,MONTHLY ISSUANCE
98,55,MONTHLY ISSUANCE
3119,33,MONTHLY ISSUANCE
1230,1,MONTHLY ISSUANCE
2594,19,ISSUANCE AFTER TRANSACTION
3773,10,MONTHLY ISSUANCE
3635,10,MONTHLY ISSUANCE
293,1,MONTHLY ISSUANCE
1178,41,MONTHLY ISSUANCE
3988,23,MONTHLY ISSUANCE
2816,74,MONTHLY ISSUANCE
722,38,ISSUANCE AFTER TRANSACTION
2184,6,MONTHLY ISSUANCE
10022,1,MONTHLY ISSUANCE
1385,53,MONTHLY ISSUANCE
3506,70,MONTHLY ISSUANCE
316,62,MONTHLY ISSUANCE
3711,3,MONTHLY ISSUANCE
1982,6,MONTHLY ISSUANCE
2071,35,MONTHLY ISSUANCE
2800,41,MONTHLY ISSUANCE
997,54,MONTHLY ISSUANCE
367,23,MONTHLY ISSUANCE
2141,21,MONTHLY ISSUANCE
2127,1,MONTHLY ISSUANCE
3214,67,MONTHLY ISSUANCE
250,56,MONTHLY ISSUANCE
3742,59,MONTHLY ISSUANCE
3577,74,MONTHLY ISSUANCE
2448,23,MONTHLY ISSUANCE
1130,1,MONTHLY ISSUANCE
2118,42,MONTHLY ISSUANCE
2005,16,MONTHLY ISSUANCE
475,3,MONTHLY ISSUANCE
6922,3,WEEKLY ISSUANCE
3122,74,MONTHLY ISSUANCE
282,69,MONTHLY ISSUANCE
3140,3,MONTHLY ISSUANCE
3790,1,WEEKLY ISSUANCE
5164,5,MONTHLY ISSUANCE
8149,64,ISSUANCE AFTER TRANSACTION
2900,20,MONTHLY ISSUANCE
383,38,MONTHLY ISSUANCE
1953,9,WEEKLY ISSUANCE
3344,70,MONTHLY ISSUANCE
139,38,WEEKLY ISSUANCE
1808,28,MONTHLY ISSUANCE
3299,11,WEEKLY ISSUANCE
1697,63,MONTHLY ISSUANCE
2392,1,MONTHLY ISSUANCE
8713,53,MONTHLY ISSUANCE
3403,63,MONTHLY ISSUANCE
1424,32,MONTHLY ISSUANCE
2366,68,MONTHLY ISSUANCE
2668,21,MONTHLY ISSUANCE
2698,49,MONTHLY ISSUANCE
3872,25,MONTHLY ISSUANCE
10343,8,MONTHLY ISSUANCE
2743,51,MONTHLY ISSUANCE
834,3,MONTHLY ISSUANCE
1956,63,MONTHLY ISSUANCE
4729,66,MONTHLY ISSUANCE
760,1,MONTHLY ISSUANCE
2324,1,MONTHLY ISSUANCE
7559,56,MONTHLY ISSUANCE
9208,29,MONTHLY ISSUANCE
3163,41,MONTHLY ISSUANCE
3732,21,MONTHLY ISSUANCE
1710,74,MONTHLY ISSUANCE
868,1,MONTHLY ISSUANCE
534,1,MONTHLY ISSUANCE
3662,4,MONTHLY ISSUANCE
11053,46,MONTHLY ISSUANCE
3172,77,MONTHLY ISSUANCE
3905,54,ISSUANCE AFTER TRANSACTION
464,43,MONTHLY ISSUANCE
1574,75,MONTHLY ISSUANCE
2891,42,MONTHLY ISSUANCE
2860,54,WEEKLY ISSUANCE
10679,1,MONTHLY ISSUANCE
5,15,MONTHLY ISSUANCE
4130,70,MONTHLY ISSUANCE
4527,9,MONTHLY ISSUANCE
3951,22,MONTHLY ISSUANCE
3700,1,MONTHLY ISSUANCE
2564,36,MONTHLY ISSUANCE
3202,8,MONTHLY ISSUANCE
879,9,MONTHLY ISSUANCE
2404,8,MONTHLY ISSUANCE
1537,54,MONTHLY ISSUANCE
3768,52,MONTHLY ISSUANCE
5944,27,MONTHLY ISSUANCE
9673,76,MONTHLY ISSUANCE
229,1,MONTHLY ISSUANCE
614,25,MONTHLY ISSUANCE
1724,48,MONTHLY ISSUANCE
1185,12,MONTHLY ISSUANCE
349,72,MONTHLY ISSUANCE
682,54,MONTHLY ISSUANCE
291,7,MONTHLY ISSUANCE
3211,72,MONTHLY ISSUANCE
3060,73,MONTHLY ISSUANCE
4471,4,WEEKLY ISSUANCE
2956,15,MONTHLY ISSUANCE
2019,64,MONTHLY ISSUANCE
1491,47,MONTHLY ISSUANCE
3496,42,MONTHLY ISSUANCE
1841,36,MONTHLY ISSUANCE
7180,7,WEEKLY ISSUANCE
5648,59,MONTHLY ISSUANCE
2509,43,MONTHLY ISSUANCE
2878,1,MONTHLY ISSUANCE
1015,1,MONTHLY ISSUANCE
1753,71,MONTHLY ISSUANCE
2372,1,MONTHLY ISSUANCE
6097,29,MONTHLY ISSUANCE
2720,2,WEEKLY ISSUANCE
2006,25,MONTHLY ISSUANCE
3953,1,MONTHLY ISSUANCE
2135,51,MONTHLY ISSUANCE
1551,72,MONTHLY ISSUANCE
1095,54,MONTHLY ISSUANCE
3703,74,MONTHLY ISSUANCE
3719,37,MONTHLY ISSUANCE
2057,1,MONTHLY ISSUANCE
2560,15,MONTHLY ISSUANCE
3986,19,MONTHLY ISSUANCE
4858,67,MONTHLY ISSUANCE
1354,31,MONTHLY ISSUANCE
3262,23,MONTHLY ISSUANCE
3100,65,MONTHLY ISSUANCE
1839,5,MONTHLY ISSUANCE
3996,1,MONTHLY ISSUANCE
622,24,MONTHLY ISSUANCE
2340,14,MONTHLY ISSUANCE
641,40,MONTHLY ISSUANCE
3461,8,MONTHLY ISSUANCE
672,53,MONTHLY ISSUANCE
8645,60,MONTHLY ISSUANCE
438,37,MONTHLY ISSUANCE
2443,46,MONTHLY ISSUANCE
4309,74,WEEKLY ISSUANCE
3075,71,MONTHLY ISSUANCE
2200,1,MONTHLY ISSUANCE
3245,45,MONTHLY ISSUANCE
2806,53,MONTHLY ISSUANCE
556,12,MONTHLY ISSUANCE
4301,1,MONTHLY ISSUANCE
4156,42,MONTHLY ISSUANCE
1921,42,MONTHLY ISSUANCE
2939,5,MONTHLY ISSUANCE
3665,28,MONTHLY ISSUANCE
3524,66,MONTHLY ISSUANCE
5196,13,WEEKLY ISSUANCE
2883,77,MONTHLY ISSUANCE
1346,74,MONTHLY ISSUANCE
1514,7,MONTHLY ISSUANCE
3154,1,MONTHLY ISSUANCE
2081,36,MONTHLY ISSUANCE
1255,68,MONTHLY ISSUANCE
2208,7,MONTHLY ISSUANCE
1284,55,MONTHLY ISSUANCE
8153,9,MONTHLY ISSUANCE
7721,13,MONTHLY ISSUANCE
3889,16,MONTHLY ISSUANCE
3085,66,MONTHLY ISSUANCE
768,26,MONTHLY ISSUANCE
8919,62,MONTHLY ISSUANCE
185,32,MONTHLY ISSUANCE
4150,65,MONTHLY ISSUANCE
10774,46,MONTHLY ISSUANCE
2728,52,WEEKLY ISSUANCE
1339,76,MONTHLY ISSUANCE
1929,1,MONTHLY ISSUANCE
3433,73,MONTHLY ISSUANCE
2337,65,MONTHLY ISSUANCE
3,5,MONTHLY ISSUANCE
2093,64,MONTHLY ISSUANCE
3906,52,MONTHLY ISSUANCE
3529,12,MONTHLY ISSUANCE
864,72,MONTHLY ISSUANCE
4336,2,MONTHLY ISSUANCE
1647,1,MONTHLY ISSUANCE
2169,57,MONTHLY ISSUANCE
258,64,MONTHLY ISSUANCE
1110,54,MONTHLY ISSUANCE
105,21,MONTHLY ISSUANCE
2992,43,MONTHLY ISSUANCE
11317,50,MONTHLY ISSUANCE
1681,68,MONTHLY ISSUANCE
3428,27,MONTHLY ISSUANCE
679,22,MONTHLY ISSUANCE
10644,16,MONTHLY ISSUANCE
2182,22,MONTHLY ISSUANCE
9560,1,MONTHLY ISSUANCE
3985,1,MONTHLY ISSUANCE
3833,77,MONTHLY ISSUANCE
705,35,MONTHLY ISSUANCE
2447,38,MONTHLY ISSUANCE
2452,1,MONTHLY ISSUANCE
469,72,MONTHLY ISSUANCE
483,70,MONTHLY ISSUANCE
2678,1,MONTHLY ISSUANCE
2183,54,MONTHLY ISSUANCE
7052,55,ISSUANCE AFTER TRANSACTION
680,17,MONTHLY ISSUANCE
284,54,MONTHLY ISSUANCE
1027,68,MONTHLY ISSUANCE
1995,54,MONTHLY ISSUANCE
211,28,MONTHLY ISSUANCE
1432,27,MONTHLY ISSUANCE
2369,49,MONTHLY ISSUANCE
3867,1,MONTHLY ISSUANCE
1890,1,WEEKLY ISSUANCE
2204,9,MONTHLY ISSUANCE
970,18,MONTHLY ISSUANCE
5290,34,MONTHLY ISSUANCE
2316,1,MONTHLY ISSUANCE
611,46,MONTHLY ISSUANCE
1794,74,MONTHLY ISSUANCE
801,16,MONTHLY ISSUANCE
3057,9,MONTHLY ISSUANCE
2196,11,MONTHLY ISSUANCE
2646,6,MONTHLY ISSUANCE
2722,69,MONTHLY ISSUANCE
2679,67,MONTHLY ISSUANCE
2587,1,MONTHLY ISSUANCE
3346,1,MONTHLY ISSUANCE
1454,46,MONTHLY ISSUANCE
2197,46,MONTHLY ISSUANCE
1776,36,MONTHLY ISSUANCE
547,24,MONTHLY ISSUANCE
5758,44,MONTHLY ISSUANCE
3185,45,MONTHLY ISSUANCE
1950,70,MONTHLY ISSUANCE
811,14,WEEKLY ISSUANCE
3381,68,MONTHLY ISSUANCE
1522,48,MONTHLY ISSUANCE
41,72,MONTHLY ISSUANCE
4533,68,MONTHLY ISSUANCE
3343,1,MONTHLY ISSUANCE
3686,77,MONTHLY ISSUANCE
2927,37,MONTHLY ISSUANCE
4091,9,MONTHLY ISSUANCE
6602,74,MONTHLY ISSUANCE
2558,46,MONTHLY ISSUANCE
3208,29,MONTHLY ISSUANCE
1389,34,MONTHLY ISSUANCE
1033,32,MONTHLY ISSUANCE
2449,23,MONTHLY ISSUANCE
2000,5,MONTHLY ISSUANCE
3724,16,MONTHLY ISSUANCE
3281,1,MONTHLY ISSUANCE
326,61,MONTHLY ISSUANCE
307,26,MONTHLY ISSUANCE
1951,23,MONTHLY ISSUANCE
4445,47,MONTHLY ISSUANCE
2338,59,MONTHLY ISSUANCE
1319,56,ISSUANCE AFTER TRANSACTION
311,50,MONTHLY ISSUANCE
3293,1,MONTHLY ISSUANCE
1648,40,MONTHLY ISSUANCE
38,19,WEEKLY ISSUANCE
1434,70,MONTHLY ISSUANCE
7437,19,WEEKLY ISSUANCE
4784,46,MONTHLY ISSUANCE
2644,1,MONTHLY ISSUANCE
785,21,WEEKLY ISSUANCE
2776,23,MONTHLY ISSUANCE
5572,15,MONTHLY ISSUANCE
3046,74,MONTHLY ISSUANCE
2138,75,MONTHLY ISSUANCE
1662,1,MONTHLY ISSUANCE
386,1,MONTHLY ISSUANCE
591,1,MONTHLY ISSUANCE
792,3,MONTHLY ISSUANCE
1043,1,MONTHLY ISSUANCE
9433,59,MONTHLY ISSUANCE
509,36,MONTHLY ISSUANCE
1747,30,MONTHLY ISSUANCE
2073,59,MONTHLY ISSUANCE
3097,66,MONTHLY ISSUANCE
3062,17,MONTHLY ISSUANCE
1355,1,MONTHLY ISSUANCE
1881,60,MONTHLY ISSUANCE
2595,1,MONTHLY ISSUANCE
13,76,MONTHLY ISSUANCE
996,47,MONTHLY ISSUANCE
37,20,MONTHLY ISSUANCE
2829,66,MONTHLY ISSUANCE
529,39,MONTHLY ISSUANCE
1857,37,MONTHLY ISSUANCE
9140,32,MONTHLY ISSUANCE
2485,41,MONTHLY ISSUANCE
2607,1,MONTHLY ISSUANCE
653,27,MONTHLY ISSUANCE
10799,76,MONTHLY ISSUANCE
1567,10,MONTHLY ISSUANCE
1845,47,MONTHLY ISSUANCE
1181,69,MONTHLY ISSUANCE
3070,56,MONTHLY ISSUANCE
645,70,MONTHLY ISSUANCE
1795,53,MONTHLY ISSUANCE
2442,14,MONTHLY ISSUANCE
2845,62,MONTHLY ISSUANCE
8639,46,MONTHLY ISSUANCE
4003,25,MONTHLY ISSUANCE
3537,45,MONTHLY ISSUANCE
2394,62,MONTHLY ISSUANCE
859,13,MONTHLY ISSUANCE
3798,15,MONTHLY ISSUANCE
2317,68,MONTHLY ISSUANCE
3828,44,MONTHLY ISSUANCE
2422,27,MONTHLY ISSUANCE
3556,58,MONTHLY ISSUANCE
1154,5,WEEKLY ISSUANCE
3901,12,MONTHLY ISSUANCE
3950,48,MONTHLY ISSUANCE
2142,42,MONTHLY ISSUANCE
2492,73,MONTHLY ISSUANCE
45,64,MONTHLY ISSUANCE
2172,1,MONTHLY ISSUANCE
909,30,MONTHLY ISSUANCE
10243,44,MONTHLY ISSUANCE
1026,20,MONTHLY ISSUANCE
3444,53,WEEKLY ISSUANCE
1764,68,MONTHLY ISSUANCE
4158,27,MONTHLY ISSUANCE
585,4,MONTHLY ISSUANCE
5698,1,MONTHLY ISSUANCE
178,59,MONTHLY ISSUANCE
2079,55,MONTHLY ISSUANCE
2480,35,MONTHLY ISSUANCE
2444,76,MONTHLY ISSUANCE
3516,36,WEEKLY ISSUANCE
1303,23,MONTHLY ISSUANCE
783,1,MONTHLY ISSUANCE
1729,53,MONTHLY ISSUANCE
1790,70,MONTHLY ISSUANCE
2351,74,MONTHLY ISSUANCE
2997,40,MONTHLY ISSUANCE
10650,76,MONTHLY ISSUANCE
2684,7,MONTHLY ISSUANCE
2459,55,MONTHLY ISSUANCE
1240,1,MONTHLY ISSUANCE
1783,70,MONTHLY ISSUANCE
7156,71,MONTHLY ISSUANCE
1085,42,MONTHLY ISSUANCE
677,70,MONTHLY ISSUANCE
6505,7,MONTHLY ISSUANCE
402,68,MONTHLY ISSUANCE
9156,18,MONTHLY ISSUANCE
3987,25,MONTHLY ISSUANCE
3852,20,MONTHLY ISSUANCE
384,24,WEEKLY ISSUANCE
1946,46,MONTHLY ISSUANCE
3603,3,MONTHLY ISSUANCE
1872,61,MONTHLY ISSUANCE
3671,21,MONTHLY ISSUANCE
735,70,MONTHLY ISSUANCE
3274,76,MONTHLY ISSUANCE
5870,75,MONTHLY ISSUANCE
5283,15,MONTHLY ISSUANCE
1438,23,WEEKLY ISSUANCE
328,1,MONTHLY ISSUANCE
118,68,MONTHLY ISSUANCE
387,72,MONTHLY ISSUANCE
3300,71,MONTHLY ISSUANCE
3657,62,MONTHLY ISSUANCE
823,71,MONTHLY ISSUANCE
1876,1,MONTHLY ISSUANCE
2765,69,MONTHLY ISSUANCE
3463,38,MONTHLY ISSUANCE
3103,1,ISSUANCE AFTER TRANSACTION
1101,4,MONTHLY ISSUANCE
179,1,WEEKLY ISSUANCE
3610,1,MONTHLY ISSUANCE
1814,17,MONTHLY ISSUANCE
1718,71,MONTHLY ISSUANCE
16,12,MONTHLY ISSUANCE
4616,1,MONTHLY ISSUANCE
3757,64,MONTHLY ISSUANCE
2942,44,MONTHLY ISSUANCE
89,68,MONTHLY ISSUANCE
3106,12,WEEKLY ISSUANCE
2312,65,MONTHLY ISSUANCE
177,1,MONTHLY ISSUANCE
4128,64,MONTHLY ISSUANCE
2846,1,MONTHLY ISSUANCE
1443,54,MONTHLY ISSUANCE
1992,48,MONTHLY ISSUANCE
755,38,MONTHLY ISSUANCE
7274,11,MONTHLY ISSUANCE
3383,29,MONTHLY ISSUANCE
2461,1,MONTHLY ISSUANCE
3916,8,MONTHLY ISSUANCE
2745,60,MONTHLY ISSUANCE
10152,34,MONTHLY ISSUANCE
2007,45,MONTHLY ISSUANCE
1064,70,MONTHLY ISSUANCE
2370,51,MONTHLY ISSUANCE
1379,47,MONTHLY ISSUANCE
1313,45,MONTHLY ISSUANCE
129,74,MONTHLY ISSUANCE
6866,14,MONTHLY ISSUANCE
4132,36,MONTHLY ISSUANCE
2136,75,MONTHLY ISSUANCE
2036,70,MONTHLY ISSUANCE
3401,38,WEEKLY ISSUANCE
1596,70,MONTHLY ISSUANCE
4116,6,MONTHLY ISSUANCE
3342,59,MONTHLY ISSUANCE
2715,42,MONTHLY ISSUANCE
4143,55,MONTHLY ISSUANCE
2133,11,MONTHLY ISSUANCE
2069,72,MONTHLY ISSUANCE
205,1,MONTHLY ISSUANCE
1150,29,MONTHLY ISSUANCE
1608,26,MONTHLY ISSUANCE
1494,1,MONTHLY ISSUANCE
2272,48,MONTHLY ISSUANCE
2634,45,MONTHLY ISSUANCE
745,43,MONTHLY ISSUANCE
3813,1,MONTHLY ISSUANCE
1342,9,MONTHLY ISSUANCE
121,55,MONTHLY ISSUANCE
1727,9,MONTHLY ISSUANCE
2097,46,MONTHLY ISSUANCE
133,64,WEEKLY ISSUANCE
2897,51,MONTHLY ISSUANCE
5708,64,WEEKLY ISSUANCE
7049,69,MONTHLY ISSUANCE
1279,28,MONTHLY ISSUANCE
502,1,MONTHLY ISSUANCE
1506,51,MONTHLY ISSUANCE
2231,2,MONTHLY ISSUANCE
966,15,MONTHLY ISSUANCE
1968,16,WEEKLY ISSUANCE
2879,15,MONTHLY ISSUANCE
3023,35,MONTHLY ISSUANCE
3561,33,MONTHLY ISSUANCE
1807,21,MONTHLY ISSUANCE
11327,7,MONTHLY ISSUANCE
2053,5,MONTHLY ISSUANCE
550,24,MONTHLY ISSUANCE
3324,3,MONTHLY ISSUANCE
1061,44,MONTHLY ISSUANCE
2215,48,MONTHLY ISSUANCE
961,1,MONTHLY ISSUANCE
2579,24,MONTHLY ISSUANCE
3919,34,MONTHLY ISSUANCE
3875,44,MONTHLY ISSUANCE
2311,28,MONTHLY ISSUANCE
2556,46,MONTHLY ISSUANCE
1615,1,MONTHLY ISSUANCE
2910,68,MONTHLY ISSUANCE
2756,24,MONTHLY ISSUANCE
1572,72,MONTHLY ISSUANCE
3857,54,MONTHLY ISSUANCE
156,64,MONTHLY ISSUANCE
3922,68,MONTHLY ISSUANCE
1209,23,MONTHLY ISSUANCE
2371,15,WEEKLY ISSUANCE
852,57,MONTHLY ISSUANCE
2152,22,MONTHLY ISSUANCE
398,69,MONTHLY ISSUANCE
2174,18,MONTHLY ISSUANCE
3705,20,MONTHLY ISSUANCE
1172,6,MONTHLY ISSUANCE
876,4,MONTHLY ISSUANCE
2413,33,MONTHLY ISSUANCE
3963,9,MONTHLY ISSUANCE
643,64,MONTHLY ISSUANCE
1340,52,MONTHLY ISSUANCE
2703,61,MONTHLY ISSUANCE
671,60,MONTHLY ISSUANCE
782,42,MONTHLY ISSUANCE
2784,40,MONTHLY ISSUANCE
1703,72,MONTHLY ISSUANCE
3598,76,MONTHLY ISSUANCE
639,1,MONTHLY ISSUANCE
3325,11,MONTHLY ISSUANCE
10613,55,MONTHLY ISSUANCE
606,75,MONTHLY ISSUANCE
9227,51,MONTHLY ISSUANCE
1723,70,MONTHLY ISSUANCE
3404,33,MONTHLY ISSUANCE
1657,12,MONTHLY ISSUANCE
3395,16,MONTHLY ISSUANCE
2296,29,MONTHLY ISSUANCE
644,4,MONTHLY ISSUANCE
2402,18,MONTHLY ISSUANCE
2391,2,MONTHLY ISSUANCE
1140,49,MONTHLY ISSUANCE
952,41,MONTHLY ISSUANCE
696,54,MONTHLY ISSUANCE
2998,21,MONTHLY ISSUANCE
867,60,MONTHLY ISSUANCE
1208,4,MONTHLY ISSUANCE
3423,11,MONTHLY ISSUANCE
2831,1,MONTHLY ISSUANCE
2211,61,ISSUANCE AFTER TRANSACTION
3360,71,MONTHLY ISSUANCE
1245,68,MONTHLY ISSUANCE
1348,55,MONTHLY ISSUANCE
2920,73,MONTHLY ISSUANCE
566,8,MONTHLY ISSUANCE
2658,27,MONTHLY ISSUANCE
2721,74,MONTHLY ISSUANCE
1833,54,MONTHLY ISSUANCE
2221,58,MONTHLY ISSUANCE
149,43,MONTHLY ISSUANCE
3082,33,MONTHLY ISSUANCE
3156,1,ISSUANCE AFTER TRANSACTION
2438,71,MONTHLY ISSUANCE
2693,17,MONTHLY ISSUANCE
1866,4,MONTHLY ISSUANCE
3365,11,MONTHLY ISSUANCE
3382,23,WEEKLY ISSUANCE
2125,43,WEEKLY ISSUANCE
3396,1,MONTHLY ISSUANCE
3105,37,MONTHLY ISSUANCE
2162,50,MONTHLY ISSUANCE
1125,1,WEEKLY ISSUANCE
2979,10,MONTHLY ISSUANCE
2850,57,MONTHLY ISSUANCE
2832,12,MONTHLY ISSUANCE
3102,33,MONTHLY ISSUANCE
295,66,MONTHLY ISSUANCE
1523,52,ISSUANCE AFTER TRANSACTION
215,31,MONTHLY ISSUANCE
421,75,MONTHLY ISSUANCE
3715,74,MONTHLY ISSUANCE
934,9,MONTHLY ISSUANCE
3333,44,MONTHLY ISSUANCE
1798,46,MONTHLY ISSUANCE
10005,64,MONTHLY ISSUANCE
4386,51,WEEKLY ISSUANCE
1868,16,WEEKLY ISSUANCE
232,45,MONTHLY ISSUANCE
298,35,MONTHLY ISSUANCE
1717,67,MONTHLY ISSUANCE
1960,31,MONTHLY ISSUANCE
